,U-Factor Wall [Btu/hr-ft2-°F],U-Factor Roof [Btu/hr-ft2-°F],Net Wall Area [ft2],Net Roof Area [ft2],Glass U-Factor [Btu/hr-ft2-°F],Glass SHGC,Infiltration (cfm/ft2),Window-Wall Ratio,Plug and Process [W/ft2],Lighting [W/ft2],Building Area [ft2],vpz (cfm),vot (cfm),Chiller,Boiler,DX Cooling,DX Heating,Purchased Cooling,Purchased Heating,Geothermal,Heating (kBtu/ft2),Cooling (kBtu/ft2),Fans (kBtu/ft2),Pumps (kBtu/ft2),Heat Rejection (kBtu/ft2),Total Lighting (kBtu/ft2),Total Equipment (kBtu/ft2),Climate Category_cool,Climate Category_hot,Climate Category_temperate,Building Type_Hospital,Building Type_Lodging,Building Type_Office,Building Type_Restaurant,Building Type_Retail,Building Type_School,Building Type_Warehouse
3435,0.704,0.273,1013.27,2090.3,0.71077996,0.255,0.5690933439821466,10.5,0.3994829,2.0497095987,22499.995448,31022.52208,5230.667168000001,0,1,1,0,0,0,0,0.3626980453778445,25.486172408135857,11.998523143434548,0.0,0.0,34.32993868532803,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3436,0.704,0.273,1013.27,2090.3,0.71077996,0.255,0.5690933439821466,10.5,0.3994829,2.0497095987,22499.995448,38554.928592,5230.667168000001,0,1,1,0,0,0,0,0.0219051084316468,19.294188007428613,14.569424619556484,0.0,0.0,34.33330870200983,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3437,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,30662.948144,5230.667168000001,0,1,1,0,0,0,0,2.2069396744884178,6.729080809367815,11.579798570721914,0.0,0.0,29.395813011099595,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3438,0.363,0.273,1013.27,2090.3,0.4605276500000002,0.252,0.4198505816086333,10.5,0.3994829,1.7114126145000002,22499.995448,25231.623039999995,5230.667168000001,0,1,1,0,0,0,0,5.542834937377095,10.032118409609025,9.513557092698306,0.0,0.0,29.399183027781387,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3439,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,23993.349568,5230.667168000001,0,1,1,0,0,0,0,23.551361580702128,3.630350470460238,9.031644707202076,0.0,0.0,29.39370675067348,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3440,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,29791.876576,5230.667168000001,0,1,1,0,0,0,0,10.303826004578488,4.769416108905872,11.226368071218998,0.0,0.0,29.39370675067348,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3441,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,34857.906768,5230.667168000001,0,0,1,0,0,0,0,0.0,30.8752503344062,13.05165335649449,0.0,0.0,29.403816800718843,5.422356841003037,0,0,0,0,0,0,0,1,0,0
3442,0.363,0.273,1013.27,2090.3,0.4605276500000002,0.252,0.4198505816086333,10.5,0.3994829,1.7114126145000002,22499.995448,30147.848416,5230.667168000001,0,1,1,0,0,0,0,0.6668420509095562,9.848452500451367,11.39908142616083,0.0,0.0,29.399183027781387,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3443,0.2559999999999999,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,26296.148352,5230.667168000001,0,1,1,0,0,0,0,58.321929947174446,0.9436046709017094,9.83286617329808,0.0,0.0,29.359585331770333,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3444,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,26781.583760000005,5230.667168000001,0,1,1,0,0,0,0,20.94044115648392,2.795428837546314,10.07003109727918,0.0,0.0,29.38823047356556,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3445,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,28062.446720000004,5230.667168000001,0,0,1,0,0,0,0,0.0,35.00478452585685,10.549415970264066,0.0,0.0,29.4029742965484,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3446,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,25524.452256,5230.667168000001,0,0,1,0,0,0,0,0.0,23.340314286004915,9.586854955527278,0.0,0.0,29.404238052804075,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3447,0.363,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,24454.417856,5230.667168000001,0,1,1,0,0,0,0,39.66762385720105,2.8935805734035007,9.169815391155542,0.0,0.0,29.385281708968996,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3448,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,33796.559776,5230.667168000001,0,1,1,0,0,0,0,0.018113839664631,24.990358703827237,12.640090069230666,0.0,0.0,29.398340523610937,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3449,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,24895.568672000005,5230.667168000001,0,1,1,0,0,0,0,13.86382737680632,6.521403531352394,9.363170098273349,0.0,0.0,29.3924429944178,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3450,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,22466.272752,5230.667168000001,0,1,1,0,0,0,0,11.12063379782778,0.5564740045808741,8.481910735984785,0.0,0.0,29.38654546522466,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3451,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,24495.100352,5230.667168000001,0,1,1,0,0,0,0,33.18118424892225,4.210414591813654,9.218680633041522,0.0,0.0,29.391600490247352,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3452,0.363,0.273,1013.27,2090.3,0.4605276500000002,0.252,0.4198505816086333,10.5,0.3994829,1.7114126145000002,22499.995448,23325.69048,5230.667168000001,0,1,1,0,0,0,0,0.0518140064825492,3.5949652953014235,8.922961669214288,0.0,0.0,29.398340523610937,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3453,0.363,0.221,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.7114126145000002,22499.995448,23836.976224,5230.667168000001,0,1,1,0,0,0,0,8.42209293988298,1.7094409618389004,9.026168430094163,0.0,0.0,29.386966717309885,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3454,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,27380.591136000003,5230.667168000001,0,1,1,0,0,0,0,0.2468537219412507,19.27691667193443,10.308459777515951,0.0,0.0,29.397076767355266,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3455,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.7114126145000002,22499.995448,34258.687504,5230.667168000001,0,1,1,0,0,0,0,0.0130588146419432,15.303667004101875,12.887365043257144,0.0,0.0,29.400446784037054,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3456,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,27844.625856,5230.667168000001,0,1,1,0,0,0,0,3.634141739227253,5.004053520375628,7.347900122561838,0.0,0.0,24.981512410037528,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3457,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,23321.45272000001,5230.667168000001,0,1,1,0,0,0,0,6.755619690736926,7.953239369028694,3.766414893987582,0.0,0.0,24.983197418378424,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3458,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,21942.06184,5230.667168000001,0,1,1,0,0,0,0,26.684634590598076,2.845136583602744,5.131692902198492,0.0,0.0,24.9844611746341,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3459,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,26850.235472,5230.667168000001,0,1,1,0,0,0,0,12.278234528023267,3.5338837429439462,8.179030486708745,0.0,0.0,24.988673695486334,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3460,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.4594689688,22499.995448,33456.05576,5230.667168000001,0,0,1,0,0,0,0,0.0,25.46216103927809,6.021377306191533,0.0,0.0,24.98783119131589,5.422356841003037,0,0,0,0,0,0,0,1,0,0
3461,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,27550.313424,5230.667168000001,0,1,1,0,0,0,0,1.6647882408051589,7.523562242100236,4.290873740091434,0.0,0.0,24.983197418378424,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3462,0.2559999999999999,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,26296.148352,5230.667168000001,0,1,1,0,0,0,0,52.61691295698612,0.7376124012271845,7.586750054883832,0.0,0.0,25.01310631642933,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3463,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,25316.166352000004,5230.667168000001,0,1,1,0,0,0,0,24.23505371502064,2.140803097108253,7.747668351439392,0.0,0.0,24.981933662122756,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3464,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.4594689688,22499.995448,26720.771904,5230.667168000001,0,0,1,0,0,0,0,0.0,29.230260941606566,5.041966208045785,0.0,0.0,24.98825244340112,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3465,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.4594689688,22499.995448,24145.273264000007,5230.667168000001,0,0,1,0,0,0,0,0.0,18.755827842512367,3.933651971821501,0.0,0.0,24.98825244340112,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3466,0.363,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,23611.527392,5230.667168000001,0,1,1,0,0,0,0,43.96186761397428,2.238112328794992,5.80611749064208,0.0,0.0,24.98825244340112,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3467,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.4594689688,22499.995448,32401.912960000005,5230.667168000001,0,1,1,0,0,0,0,0.0888841899822592,20.225576367858828,5.626664102336666,0.0,0.0,24.982354914207978,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3468,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,23046.210208,5230.667168000001,0,1,1,0,0,0,0,17.392656094727577,5.183085656595818,3.82665394217461,0.0,0.0,24.99077995591246,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3469,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,21414.248832,5230.667168000001,0,1,1,0,0,0,0,14.106889829980554,0.6832708822332914,6.578272562857631,0.0,0.0,24.98783119131589,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3470,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,22927.34104,5230.667168000001,0,1,1,0,0,0,0,38.27664947179148,3.351902842127188,4.049075043172871,0.0,0.0,24.986567435060216,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3471,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,21480.569776000004,5230.667168000001,0,1,1,0,0,0,0,0.1385919360386885,3.725553441720856,6.521403531352394,0.0,0.0,24.989516199656787,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3472,0.363,0.182,1013.27,2090.3,0.38022149,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.4594689688,22499.995448,22691.933472,5230.667168000001,0,1,1,0,0,0,0,10.88136261342056,1.5750615466524516,6.90221541639487,0.0,0.0,24.98993745174201,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3473,0.437,0.221,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.4594689688,22499.995448,25643.957088,5230.667168000001,0,1,1,0,0,0,0,0.558580265006994,15.43341264635086,4.17292315622872,0.0,0.0,24.980669905867085,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3474,0.437,0.221,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.4594689688,22499.995448,32343.219984,5230.667168000001,0,1,1,0,0,0,0,0.1154230713513698,12.017479487269624,5.091252702016991,0.0,0.0,24.984039922548877,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3475,0.363,0.182,1013.27,2090.3,0.38022149,0.355,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,26046.756176000003,5230.667168000001,0,1,1,0,0,0,0,4.77025861307632,4.568478864254034,7.923330470977791,0.0,0.0,20.99394017130736,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3476,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,22689.602704,5230.667168000001,0,1,1,0,0,0,0,7.616237700849513,7.408139170748867,3.685113241539354,0.0,0.0,20.994782675477808,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3477,0.363,0.182,1013.27,2090.3,0.38022149,0.3740000000000001,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,21233.296480000005,5230.667168000001,0,1,1,0,0,0,0,28.584481494958208,2.5068711591678894,5.28924118207226,0.0,0.0,20.996046431733483,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3478,0.363,0.182,1013.27,2090.3,0.38022149,0.3740000000000001,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,24979.476320000005,5230.667168000001,0,1,1,0,0,0,0,14.598491013436938,3.318623927394494,7.649095363496982,0.0,0.0,20.99899519633005,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3479,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.253911791,22499.995448,32394.284992,5230.667168000001,0,0,1,0,0,0,0,0.0,24.55099277893862,5.859195253380301,0.0,0.0,20.9981526921596,5.422356841003037,0,0,0,0,0,0,0,1,0,0
3480,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,26456.547568000005,5230.667168000001,0,1,1,0,0,0,0,1.974408523444782,7.023114764854151,5.387814170014671,0.0,0.0,20.994782675477808,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3481,0.2559999999999999,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,26312.25184,5230.667168000001,0,1,1,0,0,0,0,54.70463829135615,0.6491494633301491,7.604021390378016,0.0,0.0,21.01795154016513,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3482,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,24731.56736,5230.667168000001,0,1,1,0,0,0,0,26.636190600797317,2.033805067461363,7.631824028002798,0.0,0.0,20.994361423392583,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3483,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.253911791,22499.995448,25606.452912,5230.667168000001,0,0,1,0,0,0,0,0.0,28.20282710574529,4.877256642723211,0.0,0.0,20.998573944244825,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3484,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.253911791,22499.995448,23277.803792,5230.667168000001,0,0,1,0,0,0,0,0.0,17.935650032581286,3.7748399356920617,0.0,0.0,20.998573944244825,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3485,0.363,0.159,1013.27,2090.3,0.2900531699999999,0.445,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,24121.753696,5230.667168000001,0,1,1,0,0,0,0,46.345311912171546,2.058658940489577,5.149806741863124,0.0,0.0,20.99899519633005,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3486,0.437,0.273,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.253911791,22499.995448,31321.919824000004,5230.667168000001,0,1,1,0,0,0,0,0.1364856756125687,19.40708356626864,5.443840697349459,0.0,0.0,20.994361423392583,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3487,0.363,0.182,1013.27,2090.3,0.38022149,0.355,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,22119.835872000003,5230.667168000001,0,1,1,0,0,0,0,19.128214685850363,4.698645758588244,4.048232539002423,0.0,0.0,21.000680204670942,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3488,0.363,0.182,1013.27,2090.3,0.38022149,0.3740000000000001,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,19717.873504,5230.667168000001,0,1,1,0,0,0,0,16.917062490509707,0.6862196468298591,6.141012898395142,0.0,0.0,20.998573944244825,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3489,0.363,0.182,1013.27,2090.3,0.3601449499999999,0.3940000000000001,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,22998.535408,5230.667168000001,0,1,1,0,0,0,0,40.17017759487327,3.064608920004435,4.07856268913855,0.0,0.0,20.99773144007437,5.422356841003037,1,0,0,0,0,0,0,1,0,0
3490,0.363,0.221,1013.27,2090.3,0.4605276500000002,0.252,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,20812.486912000004,5230.667168000001,0,1,1,0,0,0,0,0.2746563595660332,2.8935805734035007,6.385760359910273,0.0,0.0,20.99941644841527,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3491,0.363,0.182,1013.27,2090.3,0.38022149,0.355,0.3376752900400476,10.5,0.3994829,1.253911791,22499.995448,20911.862384000004,5230.667168000001,0,1,1,0,0,0,0,13.027641987636724,1.3159915142397052,6.432098089284911,0.0,0.0,21.00025895258572,5.422356841003037,0,0,1,0,0,0,0,1,0,0
3492,0.437,0.221,1013.27,2090.3,0.50068073,0.252,0.4869180524135611,10.5,0.3994829,1.253911791,22499.995448,24615.02896,5230.667168000001,0,1,1,0,0,0,0,0.7801588618348061,14.65493879285695,4.020851153462864,0.0,0.0,20.993097667136915,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3493,0.437,0.221,1013.27,2090.3,0.50068073,0.252,0.5690933439821466,10.5,0.3994829,1.253911791,22499.995448,31151.138096,5230.667168000001,0,1,1,0,0,0,0,0.2270548739357238,11.458056718092184,4.9063230366036645,0.0,0.0,20.99562517964825,5.422356841003037,0,1,0,0,0,0,0,1,0,0
3494,0.7039999999999996,0.358,1584.1,6857.62,0.5118977031309033,0.3950150253784357,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,61377.80884800001,10031.201696000002,0,1,1,0,0,0,0,11.550976955509109,9.710161349804949,12.273257431264373,0.0536968629065749,0.0,16.74099021085629,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3495,0.7039999999999996,0.358,1584.1,6857.62,0.6249765570043361,0.2552087306300351,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,53367.594896,10031.201696000002,0,1,1,0,0,0,0,10.69195530380798,15.289252590317671,10.79242867020119,0.0457512650540506,0.0,16.741887294484798,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3496,0.4769999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,47103.76184,10031.201696000002,0,1,1,0,0,0,0,22.62521803986676,5.722240156662234,9.892013016784494,0.0904772916755176,0.0,16.74047759164,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3497,0.4769999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,55718.704144,10031.201696000002,0,1,1,0,0,0,0,15.559659226911643,6.66584397905152,11.446530790189634,0.0725356191053016,0.0,16.74060574644407,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3498,0.7039999999999996,0.358,1584.1,6846.87,1.0269332756719962,0.2532387813869063,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,64113.494816,10031.201696000002,0,1,1,0,0,0,0,1.7872468976016551,41.16242598460981,15.677689801462847,0.0093553006973268,0.0,16.742912532917384,21.976370266845308,0,0,0,0,0,0,0,0,1,0
3499,0.7039999999999996,0.358,1584.1,6857.62,0.6249765570043361,0.2552087306300351,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,60671.798032,10031.201696000002,0,1,1,0,0,0,0,7.877803961169608,14.24748218800849,12.38103562148974,0.0371648931811616,0.0,16.741759139680727,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3500,0.3629999999999999,0.221,1584.1,6857.62,0.4626339610394515,0.4452487310782194,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,48719.40784,10031.201696000002,0,1,1,0,0,0,0,85.83360234993349,2.457368368099221,11.75474309398513,0.3142355795869251,0.0,16.732788303395616,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3501,0.4769999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,52994.883904,10031.201696000002,0,1,1,0,0,0,0,27.368996267431857,4.25986568738556,11.234690899057012,0.1130325371923605,0.0,16.73932419840334,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3502,0.7039999999999996,0.358,1584.1,6846.87,1.0269332756719962,0.2532387813869063,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,67107.68414400001,10031.201696000002,0,1,1,0,0,0,0,0.4750698586985039,48.13122792048984,16.72022913259647,0.0035883345140431,0.0,16.74265622330924,21.976370266845308,0,1,0,0,0,0,0,0,1,0
3503,0.7039999999999996,0.358,1584.1,6846.87,1.0269332756719962,0.2532387813869063,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,53042.982480000006,10031.201696000002,0,1,1,0,0,0,0,0.1878749427709757,30.492000687886087,11.82766317750265,0.0026912508855323,0.0,16.742912532917384,21.976370266845308,0,1,0,0,0,0,0,0,1,0
3504,0.3629999999999999,0.221,1584.1,6857.62,0.4626339610394515,0.4452487310782194,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,47339.805072,10031.201696000002,0,1,1,0,0,0,0,51.53143118215391,4.931653170336074,10.633388558346631,0.1896691100279972,0.0,16.738555269578903,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3505,0.7039999999999996,0.358,1584.1,6846.87,1.0269332756719962,0.2532387813869063,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,67065.94220800001,10031.201696000002,0,1,1,0,0,0,0,5.018285817889403,34.38508732601481,15.175835588713095,0.0235804839494266,0.0,16.741630984876654,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3506,0.7039999999999996,0.358,1584.1,6857.62,0.5118977031309033,0.3950150253784357,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,51041.488432,10031.201696000002,0,1,1,0,0,0,0,19.79004930936042,10.33171214955886,10.47152904080247,0.0803530621537528,0.0,16.740221282031854,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3507,0.4769999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,46328.25176,10031.201696000002,0,1,1,0,0,0,0,13.972077514055677,2.48017992322421,8.425024974561193,0.0598482935020775,0.0,16.73893973399112,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3508,0.4769999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,48353.689152,10031.201696000002,0,1,1,0,0,0,0,35.65112863545169,6.162323753848816,10.905717517001698,0.1413547488924871,0.0,16.74009312722778,21.976370266845308,1,0,0,0,0,0,0,0,1,0
3509,0.7039999999999996,0.358,1584.1,6857.62,0.6249765570043361,0.2552087306300351,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,49986.28619200001,10031.201696000002,0,1,1,0,0,0,0,4.4205718116930655,11.115635086073224,9.458593469409706,0.0190950658068726,0.0,16.741630984876654,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3510,0.4769999999999999,0.273,1584.1,6857.62,0.5118977031309033,0.3950150253784357,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,48276.985696,10031.201696000002,0,1,1,0,0,0,0,13.207634107760404,3.998173577468553,8.94981889724001,0.0580541262450559,0.0,16.73893973399112,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3511,0.7039999999999996,0.358,1584.1,6857.09,0.7251061234215508,0.2571786798731638,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,53996.902256,10031.201696000002,0,1,1,0,0,0,0,2.634606462132141,26.00363498483842,11.764482859094676,0.0133280996235889,0.0,16.741246520464436,21.976370266845308,0,1,0,0,0,0,0,0,1,0
3512,0.7039999999999996,0.358,1584.1,6857.09,0.7251061234215508,0.2571786798731638,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,62023.219696,10031.201696000002,0,1,1,0,0,0,0,4.973431636463864,19.66932748392368,13.110620921077164,0.0239649483616456,0.0,16.74201544928887,21.976370266845308,0,1,0,0,0,0,0,0,1,0
3513,0.3629999999999999,0.273,1584.1,6857.62,0.5118977031309033,0.3950150253784357,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,53180.497792,5265.204912,0,1,1,0,0,0,0,4.37930596478157,8.26175575417223,9.917003203578725,0.0240931031657185,0.0,16.355244250596648,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3514,0.4769999999999999,0.273,1584.1,6857.62,0.6212375902973701,0.2544123855729476,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,46052.585472000006,5265.204912,0,1,1,0,0,0,0,4.5297597047632365,12.594797834683456,8.675823926131999,0.0242212579697915,0.0,16.35575686981294,21.976370266845308,0,0,1,0,0,0,0,0,1,0
3515,0.3629999999999999,0.273,1584.1,6857.62,0.4824088434282735,0.3940300507568712,0.4026690468397058,35.0,4.8126262381,1.2000001801,73958.7569,43132.345056,5265.204912,0,1,1,0,0,0,0,14.846349587441486,5.152463897753805,8.47359564530485,0.0701006778279152,0.0,16.354859786184427,21.976370266845308,1,0,0,0,0,0,0,0,1,0
